datetime,power_clim_MW
1674,4.179769806451613
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.8569889032258065
1688,7.71210735483871
1689,16.548897032258065
1690,24.287958709677426
1691,29.363563354838714
1692,33.61706116129032
1693,34.094575483870976
1694,32.086214193548386
1695,26.32036748387097
1696,19.6592144516129
1697,12.192867096774195
1698,4.179769806451613
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,0.0
1711,0.8569889032258065
1712,7.71210735483871
1713,16.548897032258065
1714,24.287958709677426
1715,29.363563354838714
1716,33.61706116129032
1717,34.094575483870976
1718,32.086214193548386
1719,26.32036748387097
1720,19.6592144516129
1721,12.192867096774195
1722,4.179769806451613
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,0.8569889032258065
1736,7.71210735483871
1737,16.548897032258065
1738,24.287958709677426
1739,29.363563354838714
1740,33.61706116129032
1741,34.094575483870976
1742,32.086214193548386
1743,26.32036748387097
1744,19.6592144516129
1745,12.192867096774195
1746,4.179769806451613
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.8569889032258065
1760,7.71210735483871
1761,16.548897032258065
1762,24.287958709677426
1763,29.363563354838714
1764,33.61706116129032
1765,34.094575483870976
1766,32.086214193548386
1767,26.32036748387097
1768,19.6592144516129
1769,12.192867096774195
1770,4.179769806451613
1771,0.0
1772,0.0
1773,0.0
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.8569889032258065
1784,7.71210735483871
1785,16.548897032258065
1786,24.287958709677426
1787,29.363563354838714
1788,33.61706116129032
1789,34.094575483870976
1790,32.086214193548386
1791,26.32036748387097
1792,19.6592144516129
1793,12.192867096774195
1794,4.179769806451613
1795,0.0
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.8569889032258065
1808,7.71210735483871
1809,16.548897032258065
1810,24.287958709677426
1811,29.363563354838714
1812,33.61706116129032
1813,34.094575483870976
1814,32.086214193548386
1815,26.32036748387097
1816,19.6592144516129
1817,12.192867096774195
1818,4.179769806451613
1819,0.0
1820,0.0
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,0.0
1826,0.0
1827,0.0
1828,0.0
1829,0.0
1830,0.0
1831,0.8569889032258065
1832,7.71210735483871
1833,16.548897032258065
1834,24.287958709677426
1835,29.363563354838714
1836,33.61706116129032
1837,34.094575483870976
1838,32.086214193548386
1839,26.32036748387097
1840,19.6592144516129
1841,12.192867096774195
1842,4.179769806451613
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,0.0
1855,0.8569889032258065
1856,7.71210735483871
1857,16.548897032258065
1858,24.287958709677426
1859,29.363563354838714
1860,33.61706116129032
1861,34.094575483870976
1862,32.086214193548386
1863,26.32036748387097
1864,19.6592144516129
1865,12.192867096774195
1866,4.179769806451613
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,0.0
1877,0.0
1878,0.0
1879,0.8569889032258065
1880,7.71210735483871
1881,16.548897032258065
1882,24.287958709677426
1883,29.363563354838714
1884,33.61706116129032
1885,34.094575483870976
1886,32.086214193548386
1887,26.32036748387097
1888,19.6592144516129
1889,12.192867096774195
1890,4.179769806451613
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,0.0
1900,0.0
1901,0.0
1902,0.0
1903,0.8569889032258065
1904,7.71210735483871
1905,16.548897032258065
1906,24.287958709677426
1907,29.363563354838714
1908,33.61706116129032
1909,34.094575483870976
1910,32.086214193548386
1911,26.32036748387097
1912,19.6592144516129
1913,12.192867096774195
1914,4.179769806451613
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.8569889032258065
1928,7.71210735483871
1929,16.548897032258065
1930,24.287958709677426
1931,29.363563354838714
1932,33.61706116129032
1933,34.094575483870976
1934,32.086214193548386
1935,26.32036748387097
1936,19.6592144516129
1937,12.192867096774195
1938,4.179769806451613
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,0.8569889032258065
1952,7.71210735483871
1953,16.548897032258065
1954,24.287958709677426
1955,29.363563354838714
1956,33.61706116129032
1957,34.094575483870976
1958,32.086214193548386
1959,26.32036748387097
1960,19.6592144516129
1961,12.192867096774195
1962,4.179769806451613
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.8569889032258065
1976,7.71210735483871
1977,16.548897032258065
1978,24.287958709677426
1979,29.363563354838714
1980,33.61706116129032
1981,34.094575483870976
1982,32.086214193548386
1983,26.32036748387097
1984,19.6592144516129
1985,12.192867096774195
1986,4.179769806451613
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.8569889032258065
2000,7.71210735483871
2001,16.548897032258065
2002,24.287958709677426
2003,29.363563354838714
2004,33.61706116129032
2005,34.094575483870976
2006,32.086214193548386
2007,26.32036748387097
2008,19.6592144516129
2009,12.192867096774195
2010,4.179769806451613
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.8569889032258065
2024,7.71210735483871
2025,16.548897032258065
2026,24.287958709677426
2027,29.363563354838714
2028,33.61706116129032
2029,34.094575483870976
2030,32.086214193548386
2031,26.32036748387097
2032,19.6592144516129
2033,12.192867096774195
2034,4.179769806451613
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.8569889032258065
2048,7.71210735483871
2049,16.548897032258065
2050,24.287958709677426
2051,29.363563354838714
2052,33.61706116129032
2053,34.094575483870976
2054,32.086214193548386
2055,26.32036748387097
2056,19.6592144516129
2057,12.192867096774195
2058,4.179769806451613
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.8569889032258065
2072,7.71210735483871
2073,16.548897032258065
2074,24.287958709677426
2075,29.363563354838714
2076,33.61706116129032
2077,34.094575483870976
2078,32.086214193548386
2079,26.32036748387097
2080,19.6592144516129
2081,12.192867096774195
2082,4.179769806451613
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.8569889032258065
2096,7.71210735483871
2097,16.548897032258065
2098,24.287958709677426
2099,29.363563354838714
2100,33.61706116129032
2101,34.094575483870976
2102,32.086214193548386
2103,26.32036748387097
2104,19.6592144516129
2105,12.192867096774195
2106,4.179769806451613
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.8569889032258065
2120,7.71210735483871
2121,16.548897032258065
2122,24.287958709677426
2123,29.363563354838714
2124,33.61706116129032
2125,34.094575483870976
2126,32.086214193548386
2127,26.32036748387097
2128,19.6592144516129
2129,12.192867096774195
2130,4.179769806451613
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.8569889032258065
2144,7.71210735483871
2145,16.548897032258065
2146,24.287958709677426
2147,29.363563354838714
2148,33.61706116129032
2149,34.094575483870976
2150,32.086214193548386
2151,26.32036748387097
2152,19.6592144516129
2153,12.192867096774195
2154,4.179769806451613
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.012834133333333338
2167,4.906461866666667
2168,13.481847466666666
2169,22.311731200000004
2170,30.180147200000004
2171,35.7203968
2172,39.044437333333335
2173,39.12308053333333
2174,36.672853333333336
2175,31.366894933333334
2176,24.316040533333332
2177,15.735739733333334
2178,7.161719466666668
2179,0.4325376
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.012834133333333338
2191,4.906461866666667
2192,13.481847466666666
2193,22.311731200000004
2194,30.180147200000004
2195,35.7203968
2196,39.044437333333335
2197,39.12308053333333
2198,36.672853333333336
2199,31.366894933333334
2200,24.316040533333332
2201,15.735739733333334
2202,7.161719466666668
2203,0.4325376
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.012834133333333338
2215,4.906461866666667
2216,13.481847466666666
2217,22.311731200000004
2218,30.180147200000004
2219,35.7203968
2220,39.044437333333335
2221,39.12308053333333
2222,36.672853333333336
2223,31.366894933333334
2224,24.316040533333332
2225,15.735739733333334
2226,7.161719466666668
2227,0.4325376
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.012834133333333338
2239,4.906461866666667
2240,13.481847466666666
2241,22.311731200000004
2242,30.180147200000004
2243,35.7203968
2244,39.044437333333335
2245,39.12308053333333
2246,36.672853333333336
2247,31.366894933333334
2248,24.316040533333332
2249,15.735739733333334
2250,7.161719466666668
2251,0.4325376
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.012834133333333338
2263,4.906461866666667
2264,13.481847466666666
2265,22.311731200000004
2266,30.180147200000004
2267,35.7203968
2268,39.044437333333335
2269,39.12308053333333
2270,36.672853333333336
2271,31.366894933333334
2272,24.316040533333332
2273,15.735739733333334
2274,7.161719466666668
2275,0.4325376
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.012834133333333338
2287,4.906461866666667
2288,13.481847466666666
2289,22.311731200000004
2290,30.180147200000004
2291,35.7203968
2292,39.044437333333335
2293,39.12308053333333
2294,36.672853333333336
2295,31.366894933333334
2296,24.316040533333332
2297,15.735739733333334
2298,7.161719466666668
2299,0.4325376
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.012834133333333338
2311,4.906461866666667
2312,13.481847466666666
2313,22.311731200000004
2314,30.180147200000004
2315,35.7203968
2316,39.044437333333335
2317,39.12308053333333
2318,36.672853333333336
2319,31.366894933333334
2320,24.316040533333332
2321,15.735739733333334
2322,7.161719466666668
2323,0.4325376
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.012834133333333338
2335,4.906461866666667
2336,13.481847466666666
2337,22.311731200000004
2338,30.180147200000004
2339,35.7203968
2340,39.044437333333335
2341,39.12308053333333
2342,36.672853333333336
2343,31.366894933333334
2344,24.316040533333332
2345,15.735739733333334
2346,7.161719466666668
2347,0.4325376
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.012834133333333338
2359,4.906461866666667
2360,13.481847466666666
2361,22.311731200000004
2362,30.180147200000004
2363,35.7203968
2364,39.044437333333335
2365,39.12308053333333
2366,36.672853333333336
2367,31.366894933333334
2368,24.316040533333332
2369,15.735739733333334
2370,7.161719466666668
2371,0.4325376
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.012834133333333338
2383,4.906461866666667
2384,13.481847466666666
2385,22.311731200000004
2386,30.180147200000004
2387,35.7203968
2388,39.044437333333335
2389,39.12308053333333
2390,36.672853333333336
2391,31.366894933333334
2392,24.316040533333332
2393,15.735739733333334
2394,7.161719466666668
2395,0.4325376
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.012834133333333338
2407,4.906461866666667
2408,13.481847466666666
2409,22.311731200000004
2410,30.180147200000004
2411,35.7203968
2412,39.044437333333335
2413,39.12308053333333
2414,36.672853333333336
2415,31.366894933333334
2416,24.316040533333332
2417,15.735739733333334
2418,7.161719466666668
2419,0.4325376
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.012834133333333338
2431,4.906461866666667
2432,13.481847466666666
2433,22.311731200000004
2434,30.180147200000004
2435,35.7203968
2436,39.044437333333335
2437,39.12308053333333
2438,36.672853333333336
2439,31.366894933333334
2440,24.316040533333332
2441,15.735739733333334
2442,7.161719466666668
2443,0.4325376
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.012834133333333338
2455,4.906461866666667
2456,13.481847466666666
2457,22.311731200000004
2458,30.180147200000004
2459,35.7203968
2460,39.044437333333335
2461,39.12308053333333
2462,36.672853333333336
2463,31.366894933333334
2464,24.316040533333332
2465,15.735739733333334
2466,7.161719466666668
2467,0.4325376
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.012834133333333338
2479,4.906461866666667
2480,13.481847466666666
2481,22.311731200000004
2482,30.180147200000004
2483,35.7203968
2484,39.044437333333335
2485,39.12308053333333
2486,36.672853333333336
2487,31.366894933333334
2488,24.316040533333332
2489,15.735739733333334
2490,7.161719466666668
2491,0.4325376
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.012834133333333338
2503,4.906461866666667
2504,13.481847466666666
2505,22.311731200000004
2506,30.180147200000004
2507,35.7203968
2508,39.044437333333335
2509,39.12308053333333
2510,36.672853333333336
2511,31.366894933333334
2512,24.316040533333332
2513,15.735739733333334
2514,7.161719466666668
2515,0.4325376
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.012834133333333338
2527,4.906461866666667
2528,13.481847466666666
2529,22.311731200000004
2530,30.180147200000004
2531,35.7203968
2532,39.044437333333335
2533,39.12308053333333
2534,36.672853333333336
2535,31.366894933333334
2536,24.316040533333332
2537,15.735739733333334
2538,7.161719466666668
2539,0.4325376
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.012834133333333338
2551,4.906461866666667
2552,13.481847466666666
2553,22.311731200000004
2554,30.180147200000004
2555,35.7203968
2556,39.044437333333335
2557,39.12308053333333
2558,36.672853333333336
2559,31.366894933333334
2560,24.316040533333332
2561,15.735739733333334
2562,7.161719466666668
2563,0.4325376
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.012834133333333338
2575,4.906461866666667
2576,13.481847466666666
2577,22.311731200000004
2578,30.180147200000004
2579,35.7203968
2580,39.044437333333335
2581,39.12308053333333
2582,36.672853333333336
2583,31.366894933333334
2584,24.316040533333332
2585,15.735739733333334
2586,7.161719466666668
2587,0.4325376
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.012834133333333338
2599,4.906461866666667
2600,13.481847466666666
2601,22.311731200000004
2602,30.180147200000004
2603,35.7203968
2604,39.044437333333335
2605,39.12308053333333
2606,36.672853333333336
2607,31.366894933333334
2608,24.316040533333332
2609,15.735739733333334
2610,7.161719466666668
2611,0.4325376
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.012834133333333338
2623,4.906461866666667
2624,13.481847466666666
2625,22.311731200000004
2626,30.180147200000004
2627,35.7203968
2628,39.044437333333335
2629,39.12308053333333
2630,36.672853333333336
2631,31.366894933333334
2632,24.316040533333332
2633,15.735739733333334
2634,7.161719466666668
2635,0.4325376
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.012834133333333338
2647,4.906461866666667
2648,13.481847466666666
2649,22.311731200000004
2650,30.180147200000004
2651,35.7203968
2652,39.044437333333335
2653,39.12308053333333
2654,36.672853333333336
2655,31.366894933333334
2656,24.316040533333332
2657,15.735739733333334
2658,7.161719466666668
2659,0.4325376
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.012834133333333338
2671,4.906461866666667
2672,13.481847466666666
2673,22.311731200000004
2674,30.180147200000004
2675,35.7203968
2676,39.044437333333335
2677,39.12308053333333
2678,36.672853333333336
2679,31.366894933333334
2680,24.316040533333332
2681,15.735739733333334
2682,7.161719466666668
2683,0.4325376
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.012834133333333338
2695,4.906461866666667
2696,13.481847466666666
2697,22.311731200000004
2698,30.180147200000004
2699,35.7203968
2700,39.044437333333335
2701,39.12308053333333
2702,36.672853333333336
2703,31.366894933333334
2704,24.316040533333332
2705,15.735739733333334
2706,7.161719466666668
2707,0.4325376
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.012834133333333338
2719,4.906461866666667
2720,13.481847466666666
2721,22.311731200000004
2722,30.180147200000004
2723,35.7203968
2724,39.044437333333335
2725,39.12308053333333
2726,36.672853333333336
2727,31.366894933333334
2728,24.316040533333332
2729,15.735739733333334
2730,7.161719466666668
2731,0.4325376
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,0.012834133333333338
2743,4.906461866666667
2744,13.481847466666666
2745,22.311731200000004
2746,30.180147200000004
2747,35.7203968
2748,39.044437333333335
2749,39.12308053333333
2750,36.672853333333336
2751,31.366894933333334
2752,24.316040533333332
2753,15.735739733333334
2754,7.161719466666668
2755,0.4325376
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.012834133333333338
2767,4.906461866666667
2768,13.481847466666666
2769,22.311731200000004
2770,30.180147200000004
2771,35.7203968
2772,39.044437333333335
2773,39.12308053333333
2774,36.672853333333336
2775,31.366894933333334
2776,24.316040533333332
2777,15.735739733333334
2778,7.161719466666668
2779,0.4325376
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.012834133333333338
2791,4.906461866666667
2792,13.481847466666666
2793,22.311731200000004
2794,30.180147200000004
2795,35.7203968
2796,39.044437333333335
2797,39.12308053333333
2798,36.672853333333336
2799,31.366894933333334
2800,24.316040533333332
2801,15.735739733333334
2802,7.161719466666668
2803,0.4325376
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.012834133333333338
2815,4.906461866666667
2816,13.481847466666666
2817,22.311731200000004
2818,30.180147200000004
2819,35.7203968
2820,39.044437333333335
2821,39.12308053333333
2822,36.672853333333336
2823,31.366894933333334
2824,24.316040533333332
2825,15.735739733333334
2826,7.161719466666668
2827,0.4325376
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.012834133333333338
2839,4.906461866666667
2840,13.481847466666666
2841,22.311731200000004
2842,30.180147200000004
2843,35.7203968
2844,39.044437333333335
2845,39.12308053333333
2846,36.672853333333336
2847,31.366894933333334
2848,24.316040533333332
2849,15.735739733333334
2850,7.161719466666668
2851,0.4325376
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.012834133333333338
2863,4.906461866666667
2864,13.481847466666666
2865,22.311731200000004
2866,30.180147200000004
2867,35.7203968
2868,39.044437333333335
2869,39.12308053333333
2870,36.672853333333336
2871,31.366894933333334
2872,24.316040533333332
2873,15.735739733333334
2874,7.161719466666668
2875,0.4325376
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,1.2021099354838711
2887,8.39072206451613
2888,17.235968
2889,25.912353032258064
2890,33.25952
2891,38.54547406451613
2892,41.28133780645162
2893,41.71287122580645
2894,38.963266064516134
2895,33.61019045161291
2896,26.94956593548388
2897,18.588705032258066
2898,9.87056722580645
2899,2.1489465806451618
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,1.2021099354838711
2911,8.39072206451613
2912,17.235968
2913,25.912353032258064
2914,33.25952
2915,38.54547406451613
2916,41.28133780645162
2917,41.71287122580645
2918,38.963266064516134
2919,33.61019045161291
2920,26.94956593548388
2921,18.588705032258066
2922,9.87056722580645
2923,2.1489465806451618
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,1.2021099354838711
2935,8.39072206451613
2936,17.235968
2937,25.912353032258064
2938,33.25952
2939,38.54547406451613
2940,41.28133780645162
2941,41.71287122580645
2942,38.963266064516134
2943,33.61019045161291
2944,26.94956593548388
2945,18.588705032258066
2946,9.87056722580645
2947,2.1489465806451618
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,1.2021099354838711
2959,8.39072206451613
2960,17.235968
2961,25.912353032258064
2962,33.25952
2963,38.54547406451613
2964,41.28133780645162
2965,41.71287122580645
2966,38.963266064516134
2967,33.61019045161291
2968,26.94956593548388
2969,18.588705032258066
2970,9.87056722580645
2971,2.1489465806451618
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,1.2021099354838711
2983,8.39072206451613
2984,17.235968
2985,25.912353032258064
2986,33.25952
2987,38.54547406451613
2988,41.28133780645162
2989,41.71287122580645
2990,38.963266064516134
2991,33.61019045161291
2992,26.94956593548388
2993,18.588705032258066
2994,9.87056722580645
2995,2.1489465806451618
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,1.2021099354838711
3007,8.39072206451613
3008,17.235968
3009,25.912353032258064
3010,33.25952
3011,38.54547406451613
3012,41.28133780645162
3013,41.71287122580645
3014,38.963266064516134
3015,33.61019045161291
3016,26.94956593548388
3017,18.588705032258066
3018,9.87056722580645
3019,2.1489465806451618
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,1.2021099354838711
3031,8.39072206451613
3032,17.235968
3033,25.912353032258064
3034,33.25952
3035,38.54547406451613
3036,41.28133780645162
3037,41.71287122580645
3038,38.963266064516134
3039,33.61019045161291
3040,26.94956593548388
3041,18.588705032258066
3042,9.87056722580645
3043,2.1489465806451618
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,1.2021099354838711
3055,8.39072206451613
3056,17.235968
3057,25.912353032258064
3058,33.25952
3059,38.54547406451613
3060,41.28133780645162
3061,41.71287122580645
3062,38.963266064516134
3063,33.61019045161291
3064,26.94956593548388
3065,18.588705032258066
3066,9.87056722580645
3067,2.1489465806451618
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,1.2021099354838711
3079,8.39072206451613
3080,17.235968
3081,25.912353032258064
3082,33.25952
3083,38.54547406451613
3084,41.28133780645162
3085,41.71287122580645
3086,38.963266064516134
3087,33.61019045161291
3088,26.94956593548388
3089,18.588705032258066
3090,9.87056722580645
3091,2.1489465806451618
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,1.2021099354838711
3103,8.39072206451613
3104,17.235968
3105,25.912353032258064
3106,33.25952
3107,38.54547406451613
3108,41.28133780645162
3109,41.71287122580645
3110,38.963266064516134
3111,33.61019045161291
3112,26.94956593548388
3113,18.588705032258066
3114,9.87056722580645
3115,2.1489465806451618
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,1.2021099354838711
3127,8.39072206451613
3128,17.235968
3129,25.912353032258064
3130,33.25952
3131,38.54547406451613
3132,41.28133780645162
3133,41.71287122580645
3134,38.963266064516134
3135,33.61019045161291
3136,26.94956593548388
3137,18.588705032258066
3138,9.87056722580645
3139,2.1489465806451618
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,1.2021099354838711
3151,8.39072206451613
3152,17.235968
3153,25.912353032258064
3154,33.25952
3155,38.54547406451613
3156,41.28133780645162
3157,41.71287122580645
3158,38.963266064516134
3159,33.61019045161291
3160,26.94956593548388
3161,18.588705032258066
3162,9.87056722580645
3163,2.1489465806451618
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,1.2021099354838711
3175,8.39072206451613
3176,17.235968
3177,25.912353032258064
3178,33.25952
3179,38.54547406451613
3180,41.28133780645162
3181,41.71287122580645
3182,38.963266064516134
3183,33.61019045161291
3184,26.94956593548388
3185,18.588705032258066
3186,9.87056722580645
3187,2.1489465806451618
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,1.2021099354838711
3199,8.39072206451613
3200,17.235968
3201,25.912353032258064
3202,33.25952
3203,38.54547406451613
