datetime,GHI,GHI_climatology,power_true_MW,power_clim_MW
4906,741,697.4645161290323,30.35136,28.568146580645163
4907,889,828.5354838709677,36.41344,33.93681341935485
4908,968,904.7741935483871,39.64928,37.059550967741934
4909,985,923.5225806451613,40.3456,37.8274849032258
4910,929,889.174193548387,38.05184,36.420574967741935
4911,825,793.1935483870968,33.792,32.489207741935495
4912,669,646.9290322580645,27.40224,26.498213161290327
4913,477,453.6774193548387,19.53792,18.5826270967742
4914,270,259.38709677419354,11.0592,10.624495483870968
4915,80,81.74193548387096,3.2768,3.3481496774193547
4916,0,0.0,0.0,0.0
4917,0,0.0,0.0,0.0
4918,0,0.0,0.0,0.0
4919,0,0.0,0.0,0.0
4920,0,0.0,0.0,0.0
4921,0,0.0,0.0,0.0
4922,0,0.0,0.0,0.0
4923,0,0.0,0.0,0.0
4924,0,0.0,0.0,0.0
4925,0,0.0,0.0,0.0
4926,7,20.929032258064517,0.28672,0.8572531612903227
4927,168,161.33548387096775,6.88128,6.608301419354841
4928,320,352.0451612903226,13.1072,14.419769806451617
4929,575,534.2967741935483,23.552,21.884795870967746
4930,625,697.4645161290323,25.6,28.568146580645163
4931,717,828.5354838709677,29.36832,33.93681341935485
4932,784,904.7741935483871,32.11264,37.059550967741934
4933,616,923.5225806451613,25.23136,37.8274849032258
4934,793,889.174193548387,32.48128,36.420574967741935
4935,825,793.1935483870968,33.792,32.489207741935495
4936,669,646.9290322580645,27.40224,26.498213161290327
4937,478,453.6774193548387,19.57888,18.5826270967742
4938,270,259.38709677419354,11.0592,10.624495483870968
4939,79,81.74193548387096,3.23584,3.3481496774193547
4940,0,0.0,0.0,0.0
4941,0,0.0,0.0,0.0
4942,0,0.0,0.0,0.0
4943,0,0.0,0.0,0.0
4944,0,0.0,0.0,0.0
4945,0,0.0,0.0,0.0
4946,0,0.0,0.0,0.0
4947,0,0.0,0.0,0.0
4948,0,0.0,0.0,0.0
4949,0,0.0,0.0,0.0
4950,14,20.929032258064517,0.57344,0.8572531612903227
4951,165,161.33548387096775,6.7584,6.608301419354841
4952,369,352.0451612903226,15.11424,14.419769806451617
4953,572,534.2967741935483,23.42912,21.884795870967746
4954,749,697.4645161290323,30.67904,28.568146580645163
4955,892,828.5354838709677,36.53632,33.93681341935485
4956,970,904.7741935483871,39.7312,37.059550967741934
4957,985,923.5225806451613,40.3456,37.8274849032258
4958,928,889.174193548387,38.01088,36.420574967741935
4959,822,793.1935483870968,33.66912,32.489207741935495
4960,666,646.9290322580645,27.27936,26.498213161290327
4961,472,453.6774193548387,19.33312,18.5826270967742
4962,263,259.38709677419354,10.77248,10.624495483870968
4963,73,81.74193548387096,2.99008,3.3481496774193547
4964,0,0.0,0.0,0.0
4965,0,0.0,0.0,0.0
4966,0,0.0,0.0,0.0
4967,0,0.0,0.0,0.0
4968,0,0.0,0.0,0.0
4969,0,0.0,0.0,0.0
4970,0,0.0,0.0,0.0
4971,0,0.0,0.0,0.0
4972,0,0.0,0.0,0.0
4973,0,0.0,0.0,0.0
4974,7,20.929032258064517,0.28672,0.8572531612903227
4975,163,161.33548387096775,6.67648,6.608301419354841
4976,364,352.0451612903226,14.90944,14.419769806451617
4977,563,534.2967741935483,23.06048,21.884795870967746
4978,736,697.4645161290323,30.14656,28.568146580645163
4979,871,828.5354838709677,35.67616,33.93681341935485
4980,949,904.7741935483871,38.87104,37.059550967741934
4981,966,923.5225806451613,39.56736,37.8274849032258
4982,922,889.174193548387,37.76512,36.420574967741935
4983,812,793.1935483870968,33.25952,32.489207741935495
4984,653,646.9290322580645,26.74688,26.498213161290327
4985,464,453.6774193548387,19.00544,18.5826270967742
4986,262,259.38709677419354,10.73152,10.624495483870968
4987,62,81.74193548387096,2.53952,3.3481496774193547
4988,0,0.0,0.0,0.0
4989,0,0.0,0.0,0.0
4990,0,0.0,0.0,0.0
4991,0,0.0,0.0,0.0
4992,0,0.0,0.0,0.0
4993,0,0.0,0.0,0.0
4994,0,0.0,0.0,0.0
4995,0,0.0,0.0,0.0
4996,0,0.0,0.0,0.0
4997,0,0.0,0.0,0.0
4998,12,20.929032258064517,0.49152,0.8572531612903227
4999,162,161.33548387096775,6.63552,6.608301419354841
5000,359,352.0451612903226,14.70464,14.419769806451617
5001,543,534.2967741935483,22.24128,21.884795870967746
5002,686,697.4645161290323,28.09856,28.568146580645163
5003,777,828.5354838709677,31.82592,33.93681341935485
5004,934,904.7741935483871,38.25664,37.059550967741934
5005,948,923.5225806451613,38.83008,37.8274849032258
5006,896,889.174193548387,36.70016,36.420574967741935
5007,796,793.1935483870968,32.60416,32.489207741935495
5008,644,646.9290322580645,26.37824,26.498213161290327
5009,359,453.6774193548387,14.70464,18.5826270967742
5010,249,259.38709677419354,10.19904,10.624495483870968
5011,66,81.74193548387096,2.70336,3.3481496774193547
5012,0,0.0,0.0,0.0
5013,0,0.0,0.0,0.0
5014,0,0.0,0.0,0.0
5015,0,0.0,0.0,0.0
5016,0,0.0,0.0,0.0
5017,0,0.0,0.0,0.0
5018,0,0.0,0.0,0.0
5019,0,0.0,0.0,0.0
5020,0,0.0,0.0,0.0
5021,0,0.0,0.0,0.0
5022,10,20.929032258064517,0.4096,0.8572531612903227
5023,156,161.33548387096775,6.38976,6.608301419354841
5024,307,352.0451612903226,12.57472,14.419769806451617
5025,477,534.2967741935483,19.53792,21.884795870967746
5026,732,697.4645161290323,29.98272,28.568146580645163
5027,684,828.5354838709677,28.01664,33.93681341935485
5028,340,904.7741935483871,13.9264,37.059550967741934
5029,965,923.5225806451613,39.5264,37.8274849032258
5030,832,889.174193548387,34.07872,36.420574967741935
5031,670,793.1935483870968,27.4432,32.489207741935495
5032,425,646.9290322580645,17.408,26.498213161290327
5033,353,453.6774193548387,14.45888,18.5826270967742
5034,261,259.38709677419354,10.69056,10.624495483870968
5035,72,81.74193548387096,2.94912,3.3481496774193547
5036,0,0.0,0.0,0.0
5037,0,0.0,0.0,0.0
5038,0,0.0,0.0,0.0
5039,0,0.0,0.0,0.0
5040,0,0.0,0.0,0.0
5041,0,0.0,0.0,0.0
5042,0,0.0,0.0,0.0
5043,0,0.0,0.0,0.0
5044,0,0.0,0.0,0.0
5045,0,0.0,0.0,0.0
5046,6,20.929032258064517,0.24576,0.8572531612903227
5047,117,161.33548387096775,4.79232,6.608301419354841
5048,33,352.0451612903226,1.35168,14.419769806451617
5049,83,534.2967741935483,3.39968,21.884795870967746
5050,563,697.4645161290323,23.06048,28.568146580645163
5051,675,828.5354838709677,27.648,33.93681341935485
5052,793,904.7741935483871,32.48128,37.059550967741934
5053,948,923.5225806451613,38.83008,37.8274849032258
5054,892,889.174193548387,36.53632,36.420574967741935
5055,790,793.1935483870968,32.3584,32.489207741935495
5056,638,646.9290322580645,26.13248,26.498213161290327
5057,451,453.6774193548387,18.47296,18.5826270967742
5058,248,259.38709677419354,10.15808,10.624495483870968
5059,65,81.74193548387096,2.6624,3.3481496774193547
5060,0,0.0,0.0,0.0
5061,0,0.0,0.0,0.0
5062,0,0.0,0.0,0.0
5063,0,0.0,0.0,0.0
5064,0,0.0,0.0,0.0
5065,0,0.0,0.0,0.0
5066,0,0.0,0.0,0.0
5067,0,0.0,0.0,0.0
5068,0,0.0,0.0,0.0
5069,0,0.0,0.0,0.0
5070,4,20.929032258064517,0.16384,0.8572531612903227
5071,3,161.33548387096775,0.12288,6.608301419354841
5072,99,352.0451612903226,4.05504,14.419769806451617
5073,145,534.2967741935483,5.9392,21.884795870967746
5074,105,697.4645161290323,4.3008,28.568146580645163
5075,739,828.5354838709677,30.26944,33.93681341935485
5076,754,904.7741935483871,30.88384,37.059550967741934
5077,965,923.5225806451613,39.5264,37.8274849032258
5078,915,889.174193548387,37.4784,36.420574967741935
5079,808,793.1935483870968,33.09568,32.489207741935495
5080,653,646.9290322580645,26.74688,26.498213161290327
5081,461,453.6774193548387,18.88256,18.5826270967742
5082,253,259.38709677419354,10.36288,10.624495483870968
5083,49,81.74193548387096,2.00704,3.3481496774193547
5084,0,0.0,0.0,0.0
5085,0,0.0,0.0,0.0
5086,0,0.0,0.0,0.0
5087,0,0.0,0.0,0.0
5088,0,0.0,0.0,0.0
5089,0,0.0,0.0,0.0
5090,0,0.0,0.0,0.0
5091,0,0.0,0.0,0.0
5092,0,0.0,0.0,0.0
5093,0,0.0,0.0,0.0
5094,10,0.05806451612903226,0.4096,0.0023783225806451617
5095,159,121.48387096774194,6.51264,4.97597935483871
5096,363,314.76774193548385,14.86848,12.89288670967742
5097,566,517.6516129032258,23.18336,21.20301006451613
5098,742,692.2322580645161,30.39232,28.353833290322587
5099,875,826.9290322580645,35.84,33.87101316129033
5100,953,888.0193548387097,39.03488,36.373272774193545
5101,969,913.9935483870968,39.69024,37.437175741935484
5102,924,864.2129032258065,37.84704,35.39816051612904
5103,816,756.083870967742,33.42336,30.969195354838714
5104,659,598.7483870967742,26.99264,24.524733935483873
5105,465,398.6193548387097,19.0464,16.32744877419355
5106,256,198.6516129032258,10.48576,8.136770064516131
5107,66,31.47741935483871,2.70336,1.2893150967741938
5108,0,0.0,0.0,0.0
5109,0,0.0,0.0,0.0
5110,0,0.0,0.0,0.0
5111,0,0.0,0.0,0.0
5112,0,0.0,0.0,0.0
5113,0,0.0,0.0,0.0
5114,0,0.0,0.0,0.0
5115,0,0.0,0.0,0.0
5116,0,0.0,0.0,0.0
5117,0,0.0,0.0,0.0
5118,0,0.05806451612903226,0.0,0.0023783225806451617
5119,154,121.48387096774194,6.30784,4.97597935483871
5120,358,314.76774193548385,14.66368,12.89288670967742
5121,562,517.6516129032258,23.01952,21.20301006451613
5122,740,692.2322580645161,30.3104,28.353833290322587
5123,883,826.9290322580645,36.16768,33.87101316129033
5124,962,888.0193548387097,39.40352,36.373272774193545
5125,977,913.9935483870968,40.01792,37.437175741935484
5126,925,864.2129032258065,37.888,35.39816051612904
5127,818,756.083870967742,33.50528,30.969195354838714
5128,662,598.7483870967742,27.11552,24.524733935483873
5129,468,398.6193548387097,19.16928,16.32744877419355
5130,259,198.6516129032258,10.60864,8.136770064516131
5131,67,31.47741935483871,2.74432,1.2893150967741938
5132,0,0.0,0.0,0.0
5133,0,0.0,0.0,0.0
5134,0,0.0,0.0,0.0
5135,0,0.0,0.0,0.0
5136,0,0.0,0.0,0.0
5137,0,0.0,0.0,0.0
5138,0,0.0,0.0,0.0
5139,0,0.0,0.0,0.0
5140,0,0.0,0.0,0.0
5141,0,0.0,0.0,0.0
5142,0,0.05806451612903226,0.0,0.0023783225806451617
5143,168,121.48387096774194,6.88128,4.97597935483871
5144,385,314.76774193548385,15.7696,12.89288670967742
5145,599,517.6516129032258,24.53504,21.20301006451613
5146,783,692.2322580645161,32.07168,28.353833290322587
5147,925,826.9290322580645,37.888,33.87101316129033
5148,1009,888.0193548387097,41.32864,36.373272774193545
5149,1025,913.9935483870968,41.984,37.437175741935484
5150,975,864.2129032258065,39.936,35.39816051612904
5151,864,756.083870967742,35.38944,30.969195354838714
5152,700,598.7483870967742,28.672,24.524733935483873
5153,497,398.6193548387097,20.35712,16.32744877419355
5154,275,198.6516129032258,11.264,8.136770064516131
5155,71,31.47741935483871,2.90816,1.2893150967741938
5156,0,0.0,0.0,0.0
5157,0,0.0,0.0,0.0
5158,0,0.0,0.0,0.0
5159,0,0.0,0.0,0.0
5160,0,0.0,0.0,0.0
5161,0,0.0,0.0,0.0
5162,0,0.0,0.0,0.0
5163,0,0.0,0.0,0.0
5164,0,0.0,0.0,0.0
5165,0,0.0,0.0,0.0
5166,0,0.05806451612903226,0.0,0.0023783225806451617
5167,173,121.48387096774194,7.08608,4.97597935483871
5168,396,314.76774193548385,16.22016,12.89288670967742
5169,611,517.6516129032258,25.02656,21.20301006451613
5170,798,692.2322580645161,32.68608,28.353833290322587
5171,935,826.9290322580645,38.2976,33.87101316129033
5172,1016,888.0193548387097,41.61536,36.373272774193545
5173,1032,913.9935483870968,42.27072,37.437175741935484
5174,980,864.2129032258065,40.1408,35.39816051612904
5175,870,756.083870967742,35.6352,30.969195354838714
5176,707,598.7483870967742,28.95872,24.524733935483873
5177,502,398.6193548387097,20.56192,16.32744877419355
5178,279,198.6516129032258,11.42784,8.136770064516131
5179,72,31.47741935483871,2.94912,1.2893150967741938
5180,0,0.0,0.0,0.0
5181,0,0.0,0.0,0.0
5182,0,0.0,0.0,0.0
5183,0,0.0,0.0,0.0
5184,0,0.0,0.0,0.0
5185,0,0.0,0.0,0.0
5186,0,0.0,0.0,0.0
5187,0,0.0,0.0,0.0
5188,0,0.0,0.0,0.0
5189,0,0.0,0.0,0.0
5190,0,0.05806451612903226,0.0,0.0023783225806451617
5191,169,121.48387096774194,6.92224,4.97597935483871
5192,388,314.76774193548385,15.89248,12.89288670967742
5193,602,517.6516129032258,24.65792,21.20301006451613
5194,784,692.2322580645161,32.11264,28.353833290322587
5195,921,826.9290322580645,37.72416,33.87101316129033
5196,1001,888.0193548387097,41.00096,36.373272774193545
5197,1016,913.9935483870968,41.61536,37.437175741935484
5198,961,864.2129032258065,39.36256,35.39816051612904
5199,850,756.083870967742,34.816,30.969195354838714
5200,688,598.7483870967742,28.18048,24.524733935483873
5201,485,398.6193548387097,19.8656,16.32744877419355
5202,264,198.6516129032258,10.81344,8.136770064516131
5203,65,31.47741935483871,2.6624,1.2893150967741938
5204,0,0.0,0.0,0.0
5205,0,0.0,0.0,0.0
5206,0,0.0,0.0,0.0
5207,0,0.0,0.0,0.0
5208,0,0.0,0.0,0.0
5209,0,0.0,0.0,0.0
5210,0,0.0,0.0,0.0
5211,0,0.0,0.0,0.0
5212,0,0.0,0.0,0.0
5213,0,0.0,0.0,0.0
5214,0,0.05806451612903226,0.0,0.0023783225806451617
5215,156,121.48387096774194,6.38976,4.97597935483871
5216,364,314.76774193548385,14.90944,12.89288670967742
5217,568,517.6516129032258,23.26528,21.20301006451613
5218,745,692.2322580645161,30.5152,28.353833290322587
5219,878,826.9290322580645,35.96288,33.87101316129033
5220,953,888.0193548387097,39.03488,36.373272774193545
5221,965,913.9935483870968,39.5264,37.437175741935484
5222,927,864.2129032258065,37.96992,35.39816051612904
5223,815,756.083870967742,33.3824,30.969195354838714
5224,652,598.7483870967742,26.70592,24.524733935483873
5225,453,398.6193548387097,18.55488,16.32744877419355
5226,239,198.6516129032258,9.78944,8.136770064516131
5227,42,31.47741935483871,1.72032,1.2893150967741938
5228,0,0.0,0.0,0.0
5229,0,0.0,0.0,0.0
5230,0,0.0,0.0,0.0
5231,0,0.0,0.0,0.0
5232,0,0.0,0.0,0.0
5233,0,0.0,0.0,0.0
5234,0,0.0,0.0,0.0
5235,0,0.0,0.0,0.0
5236,0,0.0,0.0,0.0
5237,0,0.0,0.0,0.0
5238,0,0.05806451612903226,0.0,0.0023783225806451617
5239,146,121.48387096774194,5.98016,4.97597935483871
5240,354,314.76774193548385,14.49984,12.89288670967742
5241,559,517.6516129032258,22.89664,21.20301006451613
5242,734,692.2322580645161,30.06464,28.353833290322587
5243,881,826.9290322580645,36.08576,33.87101316129033
5244,954,888.0193548387097,39.07584,36.373272774193545
5245,963,913.9935483870968,39.44448,37.437175741935484
5246,910,864.2129032258065,37.2736,35.39816051612904
5247,800,756.083870967742,32.768,30.969195354838714
5248,640,598.7483870967742,26.2144,24.524733935483873
5249,444,398.6193548387097,18.18624,16.32744877419355
5250,234,198.6516129032258,9.58464,8.136770064516131
5251,51,31.47741935483871,2.08896,1.2893150967741938
5252,0,0.0,0.0,0.0
5253,0,0.0,0.0,0.0
5254,0,0.0,0.0,0.0
5255,0,0.0,0.0,0.0
5256,0,0.0,0.0,0.0
5257,0,0.0,0.0,0.0
5258,0,0.0,0.0,0.0
5259,0,0.0,0.0,0.0
5260,0,0.0,0.0,0.0
5261,0,0.0,0.0,0.0
5262,0,0.05806451612903226,0.0,0.0023783225806451617
5263,143,121.48387096774194,5.85728,4.97597935483871
5264,348,314.76774193548385,14.25408,12.89288670967742
5265,552,517.6516129032258,22.60992,21.20301006451613
5266,728,692.2322580645161,29.81888,28.353833290322587
5267,857,826.9290322580645,35.10272,33.87101316129033
5268,935,888.0193548387097,38.2976,36.373272774193545
5269,951,913.9935483870968,38.95296,37.437175741935484
5270,903,864.2129032258065,36.98688,35.39816051612904
5271,795,756.083870967742,32.5632,30.969195354838714
5272,439,598.7483870967742,17.98144,24.524733935483873
5273,295,398.6193548387097,12.0832,16.32744877419355
5274,230,198.6516129032258,9.4208,8.136770064516131
5275,37,31.47741935483871,1.51552,1.2893150967741938
5276,0,0.0,0.0,0.0
5277,0,0.0,0.0,0.0
5278,0,0.0,0.0,0.0
5279,0,0.0,0.0,0.0
5280,0,0.0,0.0,0.0
5281,0,0.0,0.0,0.0
5282,0,0.0,0.0,0.0
5283,0,0.0,0.0,0.0
5284,0,0.0,0.0,0.0
5285,0,0.0,0.0,0.0
5286,0,0.05806451612903226,0.0,0.0023783225806451617
5287,147,121.48387096774194,6.02112,4.97597935483871
5288,355,314.76774193548385,14.5408,12.89288670967742
5289,562,517.6516129032258,23.01952,21.20301006451613
5290,741,692.2322580645161,30.35136,28.353833290322587
5291,872,826.9290322580645,35.71712,33.87101316129033
5292,950,888.0193548387097,38.912,36.373272774193545
5293,963,913.9935483870968,39.44448,37.437175741935484
5294,910,864.2129032258065,37.2736,35.39816051612904
5295,801,756.083870967742,32.80896,30.969195354838714
5296,641,598.7483870967742,26.25536,24.524733935483873
5297,375,398.6193548387097,15.36,16.32744877419355
5298,235,198.6516129032258,9.6256,8.136770064516131
5299,49,31.47741935483871,2.00704,1.2893150967741938
5300,0,0.0,0.0,0.0
5301,0,0.0,0.0,0.0
5302,0,0.0,0.0,0.0
5303,0,0.0,0.0,0.0
5304,0,0.0,0.0,0.0
5305,0,0.0,0.0,0.0
5306,0,0.0,0.0,0.0
5307,0,0.0,0.0,0.0
5308,0,0.0,0.0,0.0
5309,0,0.0,0.0,0.0
5310,0,0.05806451612903226,0.0,0.0023783225806451617
5311,148,121.48387096774194,6.06208,4.97597935483871
5312,358,314.76774193548385,14.66368,12.89288670967742
5313,567,517.6516129032258,23.22432,21.20301006451613
5314,748,692.2322580645161,30.63808,28.353833290322587
5315,885,826.9290322580645,36.2496,33.87101316129033
5316,962,888.0193548387097,39.40352,36.373272774193545
5317,975,913.9935483870968,39.936,37.437175741935484
5318,925,864.2129032258065,37.888,35.39816051612904
5319,814,756.083870967742,33.34144,30.969195354838714
5320,653,598.7483870967742,26.74688,24.524733935483873
5321,453,398.6193548387097,18.55488,16.32744877419355
5322,239,198.6516129032258,9.78944,8.136770064516131
5323,49,31.47741935483871,2.00704,1.2893150967741938
5324,0,0.0,0.0,0.0
5325,0,0.0,0.0,0.0
5326,0,0.0,0.0,0.0
5327,0,0.0,0.0,0.0
5328,0,0.0,0.0,0.0
5329,0,0.0,0.0,0.0
5330,0,0.0,0.0,0.0
5331,0,0.0,0.0,0.0
5332,0,0.0,0.0,0.0
5333,0,0.0,0.0,0.0
5334,0,0.05806451612903226,0.0,0.0023783225806451617
5335,146,121.48387096774194,5.98016,4.97597935483871
5336,357,314.76774193548385,14.62272,12.89288670967742
5337,566,517.6516129032258,23.18336,21.20301006451613
5338,747,692.2322580645161,30.59712,28.353833290322587
5339,879,826.9290322580645,36.00384,33.87101316129033
5340,958,888.0193548387097,39.23968,36.373272774193545
5341,973,913.9935483870968,39.85408,37.437175741935484
5342,790,864.2129032258065,32.3584,35.39816051612904
5343,541,756.083870967742,22.15936,30.969195354838714
5344,651,598.7483870967742,26.66496,24.524733935483873
5345,452,398.6193548387097,18.51392,16.32744877419355
5346,239,198.6516129032258,9.78944,8.136770064516131
5347,49,31.47741935483871,2.00704,1.2893150967741938
5348,0,0.0,0.0,0.0
5349,0,0.0,0.0,0.0
5350,0,0.0,0.0,0.0
5351,0,0.0,0.0,0.0
5352,0,0.0,0.0,0.0
5353,0,0.0,0.0,0.0
5354,0,0.0,0.0,0.0
5355,0,0.0,0.0,0.0
5356,0,0.0,0.0,0.0
5357,0,0.0,0.0,0.0
5358,0,0.05806451612903226,0.0,0.0023783225806451617
5359,99,121.48387096774194,4.05504,4.97597935483871
5360,188,314.76774193548385,7.70048,12.89288670967742
5361,533,517.6516129032258,21.83168,21.20301006451613
5362,619,692.2322580645161,25.35424,28.353833290322587
5363,875,826.9290322580645,35.84,33.87101316129033
5364,781,888.0193548387097,31.98976,36.373272774193545
5365,967,913.9935483870968,39.60832,37.437175741935484
5366,914,864.2129032258065,37.43744,35.39816051612904
5367,803,756.083870967742,32.89088,30.969195354838714
5368,643,598.7483870967742,26.33728,24.524733935483873
5369,445,398.6193548387097,18.2272,16.32744877419355
5370,91,198.6516129032258,3.72736,8.136770064516131
5371,46,31.47741935483871,1.88416,1.2893150967741938
5372,0,0.0,0.0,0.0
5373,0,0.0,0.0,0.0
5374,0,0.0,0.0,0.0
5375,0,0.0,0.0,0.0
5376,0,0.0,0.0,0.0
5377,0,0.0,0.0,0.0
5378,0,0.0,0.0,0.0
5379,0,0.0,0.0,0.0
5380,0,0.0,0.0,0.0
5381,0,0.0,0.0,0.0
5382,0,0.05806451612903226,0.0,0.0023783225806451617
5383,141,121.48387096774194,5.77536,4.97597935483871
5384,351,314.76774193548385,14.37696,12.89288670967742
5385,559,517.6516129032258,22.89664,21.20301006451613
5386,738,692.2322580645161,30.22848,28.353833290322587
5387,873,826.9290322580645,35.75808,33.87101316129033
5388,950,888.0193548387097,38.912,36.373272774193545
5389,965,913.9935483870968,39.5264,37.437175741935484
5390,918,864.2129032258065,37.60128,35.39816051612904
5391,809,756.083870967742,33.13664,30.969195354838714
5392,648,598.7483870967742,26.54208,24.524733935483873
5393,449,398.6193548387097,18.39104,16.32744877419355
5394,234,198.6516129032258,9.58464,8.136770064516131
5395,35,31.47741935483871,1.4336,1.2893150967741938
5396,0,0.0,0.0,0.0
5397,0,0.0,0.0,0.0
5398,0,0.0,0.0,0.0
5399,0,0.0,0.0,0.0
5400,0,0.0,0.0,0.0
5401,0,0.0,0.0,0.0
5402,0,0.0,0.0,0.0
5403,0,0.0,0.0,0.0
5404,0,0.0,0.0,0.0
5405,0,0.0,0.0,0.0
5406,0,0.05806451612903226,0.0,0.0023783225806451617
5407,142,121.48387096774194,5.81632,4.97597935483871
5408,301,314.76774193548385,12.32896,12.89288670967742
5409,561,517.6516129032258,22.97856,21.20301006451613
5410,740,692.2322580645161,30.3104,28.353833290322587
5411,629,826.9290322580645,25.76384,33.87101316129033
5412,950,888.0193548387097,38.912,36.373272774193545
5413,962,913.9935483870968,39.40352,37.437175741935484
5414,908,864.2129032258065,37.19168,35.39816051612904
5415,797,756.083870967742,32.64512,30.969195354838714
5416,333,598.7483870967742,13.63968,24.524733935483873
5417,339,398.6193548387097,13.88544,16.32744877419355
5418,115,198.6516129032258,4.7104,8.136770064516131
5419,33,31.47741935483871,1.35168,1.2893150967741938
5420,0,0.0,0.0,0.0
5421,0,0.0,0.0,0.0
5422,0,0.0,0.0,0.0
5423,0,0.0,0.0,0.0
5424,0,0.0,0.0,0.0
5425,0,0.0,0.0,0.0
5426,0,0.0,0.0,0.0
5427,0,0.0,0.0,0.0
5428,0,0.0,0.0,0.0
5429,0,0.0,0.0,0.0
5430,0,0.05806451612903226,0.0,0.0023783225806451617
5431,106,121.48387096774194,4.34176,4.97597935483871
5432,299,314.76774193548385,12.24704,12.89288670967742
5433,555,517.6516129032258,22.7328,21.20301006451613
5434,733,692.2322580645161,30.02368,28.353833290322587
5435,870,826.9290322580645,35.6352,33.87101316129033
5436,946,888.0193548387097,38.74816,36.373272774193545
5437,960,913.9935483870968,39.3216,37.437175741935484
5438,902,864.2129032258065,36.94592,35.39816051612904
5439,789,756.083870967742,32.31744,30.969195354838714
5440,492,598.7483870967742,20.15232,24.524733935483873
5441,366,398.6193548387097,14.99136,16.32744877419355
5442,217,198.6516129032258,8.88832,8.136770064516131
5443,37,31.47741935483871,1.51552,1.2893150967741938
5444,0,0.0,0.0,0.0
5445,0,0.0,0.0,0.0
5446,0,0.0,0.0,0.0
5447,0,0.0,0.0,0.0
5448,0,0.0,0.0,0.0
5449,0,0.0,0.0,0.0
5450,0,0.0,0.0,0.0
5451,0,0.0,0.0,0.0
5452,0,0.0,0.0,0.0
5453,0,0.0,0.0,0.0
5454,0,0.05806451612903226,0.0,0.0023783225806451617
5455,31,121.48387096774194,1.26976,4.97597935483871
5456,261,314.76774193548385,10.69056,12.89288670967742
5457,449,517.6516129032258,18.39104,21.20301006451613
5458,545,692.2322580645161,22.3232,28.353833290322587
5459,456,826.9290322580645,18.67776,33.87101316129033
5460,709,888.0193548387097,29.04064,36.373272774193545
5461,762,913.9935483870968,31.21152,37.437175741935484
5462,775,864.2129032258065,31.744,35.39816051612904
5463,793,756.083870967742,32.48128,30.969195354838714
5464,632,598.7483870967742,25.88672,24.524733935483873
5465,434,398.6193548387097,17.77664,16.32744877419355
5466,221,198.6516129032258,9.05216,8.136770064516131
5467,37,31.47741935483871,1.51552,1.2893150967741938
5468,0,0.0,0.0,0.0
5469,0,0.0,0.0,0.0
5470,0,0.0,0.0,0.0
5471,0,0.0,0.0,0.0
5472,0,0.0,0.0,0.0
5473,0,0.0,0.0,0.0
5474,0,0.0,0.0,0.0
5475,0,0.0,0.0,0.0
5476,0,0.0,0.0,0.0
5477,0,0.0,0.0,0.0
5478,0,0.05806451612903226,0.0,0.0023783225806451617
5479,131,121.48387096774194,5.36576,4.97597935483871
5480,338,314.76774193548385,13.84448,12.89288670967742
5481,546,517.6516129032258,22.36416,21.20301006451613
5482,727,692.2322580645161,29.77792,28.353833290322587
5483,867,826.9290322580645,35.51232,33.87101316129033
5484,943,888.0193548387097,38.62528,36.373272774193545
5485,956,913.9935483870968,39.15776,37.437175741935484
5486,904,864.2129032258065,37.02784,35.39816051612904
5487,792,756.083870967742,32.44032,30.969195354838714
5488,629,598.7483870967742,25.76384,24.524733935483873
5489,429,398.6193548387097,17.57184,16.32744877419355
5490,215,198.6516129032258,8.8064,8.136770064516131
5491,33,31.47741935483871,1.35168,1.2893150967741938
5492,0,0.0,0.0,0.0
5493,0,0.0,0.0,0.0
5494,0,0.0,0.0,0.0
5495,0,0.0,0.0,0.0
5496,0,0.0,0.0,0.0
5497,0,0.0,0.0,0.0
5498,0,0.0,0.0,0.0
5499,0,0.0,0.0,0.0
5500,0,0.0,0.0,0.0
5501,0,0.0,0.0,0.0
5502,0,0.05806451612903226,0.0,0.0023783225806451617
5503,122,121.48387096774194,4.99712,4.97597935483871
5504,324,314.76774193548385,13.27104,12.89288670967742
5505,527,517.6516129032258,21.58592,21.20301006451613
5506,652,692.2322580645161,26.70592,28.353833290322587
5507,838,826.9290322580645,34.32448,33.87101316129033
5508,691,888.0193548387097,28.30336,36.373272774193545
5509,818,913.9935483870968,33.50528,37.437175741935484
5510,614,864.2129032258065,25.14944,35.39816051612904
5511,606,756.083870967742,24.82176,30.969195354838714
5512,600,598.7483870967742,24.576,24.524733935483873
5513,251,398.6193548387097,10.28096,16.32744877419355
5514,197,198.6516129032258,8.06912,8.136770064516131
5515,24,31.47741935483871,0.98304,1.2893150967741938
5516,0,0.0,0.0,0.0
5517,0,0.0,0.0,0.0
5518,0,0.0,0.0,0.0
5519,0,0.0,0.0,0.0
5520,0,0.0,0.0,0.0
5521,0,0.0,0.0,0.0
5522,0,0.0,0.0,0.0
5523,0,0.0,0.0,0.0
5524,0,0.0,0.0,0.0
5525,0,0.0,0.0,0.0
5526,0,0.05806451612903226,0.0,0.0023783225806451617
5527,120,121.48387096774194,4.9152,4.97597935483871
5528,64,314.76774193548385,2.62144,12.89288670967742
5529,237,517.6516129032258,9.70752,21.20301006451613
5530,124,692.2322580645161,5.07904,28.353833290322587
5531,110,826.9290322580645,4.5056,33.87101316129033
